class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Tree Pose,0.504449725151062,0.32606613636016846,-0.20346364378929138,0.9995982050895691,0.5078853964805603,0.31437018513679504,-0.18564479053020477,0.9993941187858582,0.5107629299163818,0.31359758973121643,-0.18565478920936584,0.9991106390953064,0.51363605260849,0.31293967366218567,-0.18572193384170532,0.9994754791259766,0.49909430742263794,0.3144069314002991,-0.17955610156059265,0.9990766048431396,0.49614858627319336,0.31359878182411194,-0.17960867285728455,0.9984787106513977,0.493307888507843,0.31293347477912903,-0.17966441810131073,0.9991270303726196,0.5174385905265808,0.31293895840644836,-0.0930754542350769,0.998997688293457,0.49056893587112427,0.31412479281425476,-0.06161005422472954,0.9992811679840088,0.5097998976707458,0.33435824513435364,-0.16837133467197418,0.9990397691726685,0.49902766942977905,0.3326855003833771,-0.15986746549606323,0.9986769556999207,0.5372666716575623,0.35151389241218567,-0.09191609174013138,0.9991856813430786,0.4769720435142517,0.3505399823188782,-0.015182800590991974,0.9965308904647827,0.5532673597335815,0.28347939252853394,-0.17842654883861542,0.992100715637207,0.46353083848953247,0.2782914340496063,-0.04668724909424782,0.9823185801506042,0.5296809673309326,0.21185898780822754,-0.209260031580925,0.9745050072669983,0.49229782819747925,0.2108687311410904,-0.0844731479883194,0.9531234502792358,0.5217034816741943,0.193777397274971,-0.23910465836524963,0.9338979721069336,0.49965518712997437,0.19310826063156128,-0.1153319701552391,0.8827447891235352,0.5186511874198914,0.19311191141605377,-0.22878745198249817,0.924851655960083,0.5016553997993469,0.19367285072803497,-0.10951940715312958,0.8682786226272583,0.5196646451950073,0.1999736726284027,-0.20929789543151855,0.9112826585769653,0.5006164908409119,0.20073220133781433,-0.08882789313793182,0.8726938366889954,0.5164315104484558,0.5393337607383728,-0.043051861226558685,0.998584508895874,0.47189125418663025,0.5251657366752625,0.043172687292099,0.997327446937561,0.502759575843811,0.6573218703269958,-0.048956867307424545,0.9356271624565125,0.40293675661087036,0.5665966272354126,-0.1289917230606079,0.9608102440834045,0.4917828440666199,0.7676199674606323,0.10663024336099625,0.9737672209739685,0.4843559265136719,0.6284363865852356,0.05620644614100456,0.8258163332939148,0.48623085021972656,0.7836806774139404,0.11647717654705048,0.8595600128173828,0.4985899031162262,0.6263704299926758,0.07287995517253876,0.786796510219574,0.48871439695358276,0.8175260424613953,0.0013256355887278914,0.9499093890190125,0.49279484152793884,0.6950303316116333,0.01213914342224598,0.82296222448349
Tree Pose,0.5045151114463806,0.32591453194618225,-0.18737702071666718,0.9996201992034912,0.5079084634780884,0.31420454382896423,-0.16798344254493713,0.9994295835494995,0.5107840299606323,0.3134472668170929,-0.16798564791679382,0.9991626739501953,0.5136579275131226,0.3128223121166229,-0.1680285632610321,0.999505877494812,0.49912944436073303,0.31434234976768494,-0.16329924762248993,0.999129056930542,0.496171772480011,0.313571572303772,-0.1633531004190445,0.9985641837120056,0.49332085251808167,0.31292617321014404,-0.16340532898902893,0.9991759061813354,0.517474889755249,0.312933087348938,-0.07009479403495789,0.9990578889846802,0.49056658148765564,0.3141546845436096,-0.04560920223593712,0.9993250370025635,0.5098738670349121,0.33433905243873596,-0.1510823518037796,0.9990938901901245,0.4990944266319275,0.3326743245124817,-0.14435511827468872,0.9987427592277527,0.537318766117096,0.35152822732925415,-0.06837199628353119,0.9992235898971558,0.4769929349422455,0.3505488336086273,-0.00046904891496524215,0.9966022372245789,0.5530983209609985,0.2832088768482208,-0.1540277898311615,0.9920722842216492,0.4635389447212219,0.2782810926437378,-0.0328231118619442,0.9826545119285583,0.5293207168579102,0.21163493394851685,-0.18883970379829407,0.9747341275215149,0.49211105704307556,0.210922509431839,-0.0647401511669159,0.9541750550270081,0.5213448405265808,0.1936957687139511,-0.21747756004333496,0.9346736073493958,0.49945083260536194,0.1931319534778595,-0.09415072202682495,0.884896457195282,0.5183476209640503,0.19305843114852905,-0.20802946388721466,0.9256955981254578,0.5014041662216187,0.19369742274284363,-0.0892801582813263,0.8704872727394104,0.5193591713905334,0.19985656440258026,-0.18932165205478668,0.912230908870697,0.5003870725631714,0.2007528841495514,-0.06897421181201935,0.8748350143432617,0.5164319276809692,0.5393497943878174,-0.04316999763250351,0.9986321926116943,0.47189703583717346,0.5252947807312012,0.04330772906541824,0.9973135590553284,0.5025286674499512,0.6586345434188843,-0.07167024910449982,0.9361013174057007,0.40294399857521057,0.5668084621429443,-0.10555318742990494,0.9598680734634399,0.491178423166275,0.7803688645362854,0.004212706815451384,0.9744899272918701,0.48435917496681213,0.6284362077713013,0.08294054120779037,0.8203121423721313,0.48562756180763245,0.7961674332618713,0.0050614201463758945,0.861984372138977,0.49858054518699646,0.6270387172698975,0.09990052878856659,0.7836273908615112,0.48833322525024414,0.8330888152122498,-0.11867910623550415,0.9512178301811218,0.4926941394805908,0.694749116897583,0.05226566269993782,0.8187144994735718
Tree Pose,0.5045770406723022,0.32574617862701416,-0.18400360643863678,0.9996182322502136,0.5079302191734314,0.31405192613601685,-0.16463467478752136,0.9994251132011414,0.5107945203781128,0.3133157193660736,-0.16464437544345856,0.999154806137085,0.5136632919311523,0.3127186894416809,-0.16469773650169373,0.9995008111000061,0.499176025390625,0.31420087814331055,-0.15978100895881653,0.9991216659545898,0.49621543288230896,0.31345081329345703,-0.15983182191848755,0.9985532760620117,0.49336257576942444,0.3128220736980438,-0.15988574922084808,0.999170184135437,0.5174792408943176,0.31285369396209717,-0.06764932721853256,0.9990482330322266,0.4905692934989929,0.3140663802623749,-0.04259589686989784,0.9993207454681396,0.5098986029624939,0.3341583013534546,-0.14821961522102356,0.999090313911438,0.4991433024406433,0.3325608968734741,-0.1413470208644867,0.9987370371818542,0.5373207330703735,0.351486474275589,-0.06758049130439758,0.9992234110832214,0.47697049379348755,0.35045698285102844,0.0015127683291211724,0.9965977072715759,0.5530973076820374,0.28300872445106506,-0.15302219986915588,0.9920691251754761,0.4635404050350189,0.2782920300960541,-0.02915324829518795,0.9826464056968689,0.5289949178695679,0.21163204312324524,-0.18427889049053192,0.9749921560287476,0.49182766675949097,0.21099118888378143,-0.05828090384602547,0.95420241355896,0.520689070224762,0.1937059760093689,-0.2133432924747467,0.9352393746376038,0.49910813570022583,0.19319774210453033,-0.08778000622987747,0.8850217461585999,0.5177416801452637,0.19319771230220795,-0.20326665043830872,0.9263311624526978,0.5010772943496704,0.19384942948818207,-0.08243416249752045,0.8706443905830383,0.5188676118850708,0.19996538758277893,-0.1845466047525406,0.9128988981246948,0.5000888705253601,0.2009233981370926,-0.06251446157693863,0.874977707862854,0.5164167881011963,0.5395689606666565,-0.04228254780173302,0.9986238479614258,0.4718112051486969,0.5253928303718567,0.042425770312547684,0.9973077774047852,0.502547025680542,0.6588099002838135,-0.05698322504758835,0.9355140924453735,0.4029911160469055,0.5668049454689026,-0.12065267562866211,0.9597637057304382,0.4911567270755768,0.7801346182823181,0.0631071925163269,0.9742162227630615,0.4843708872795105,0.6289018392562866,0.0631774514913559,0.819764256477356,0.48540177941322327,0.7950757741928101,0.0692969337105751,0.8612236976623535,0.4985698163509369,0.634965181350708,0.0796600729227066,0.782313883304596,0.487448513507843,0.8314571380615234,-0.04953908920288086,0.9508121609687805,0.49273568391799927,0.6952580213546753,0.022453363984823227,0.8181853890419006
Tree Pose,0.504479706287384,0.32570138573646545,-0.18541835248470306,0.999607503414154,0.5078735947608948,0.3140360414981842,-0.16629092395305634,0.9994094967842102,0.510733962059021,0.31329286098480225,-0.16630038619041443,0.9991324543952942,0.5136090517044067,0.31269606947898865,-0.16635523736476898,0.9994872808456421,0.4990808367729187,0.31419387459754944,-0.16126184165477753,0.9990970492362976,0.4961182475090027,0.3134457468986511,-0.16131292283535004,0.9985138773918152,0.49325817823410034,0.3128195106983185,-0.16136665642261505,0.9991466999053955,0.5174105763435364,0.31285277009010315,-0.06850077956914902,0.9990243315696716,0.4905230402946472,0.3140663504600525,-0.04367975890636444,0.9993000030517578,0.5098169445991516,0.3340112864971161,-0.14960423111915588,0.9990652799606323,0.49899977445602417,0.33246999979019165,-0.14258238673210144,0.998701810836792,0.5373043417930603,0.3514944016933441,-0.07071098685264587,0.9992139935493469,0.47688373923301697,0.35045260190963745,0.0008933006902225316,0.9965387582778931,0.5530163049697876,0.2828854024410248,-0.15652945637702942,0.9920827746391296,0.46338948607444763,0.2782948911190033,-0.029222091659903526,0.9825894832611084,0.5288539528846741,0.211551234126091,-0.18515802919864655,0.9750449657440186,0.49160900712013245,0.2106589823961258,-0.06379713118076324,0.9541913866996765,0.5205877423286438,0.1936715543270111,-0.21445918083190918,0.9353268146514893,0.49876347184181213,0.19289007782936096,-0.09385262429714203,0.8850186467170715,0.5175964832305908,0.19315573573112488,-0.2034941017627716,0.9264265298843384,0.5008237957954407,0.1935531049966812,-0.08830238878726959,0.8706707954406738,0.5187543630599976,0.19991226494312286,-0.1848979890346527,0.9129881262779236,0.499880850315094,0.20060335099697113,-0.0682234913110733,0.8749379515647888,0.5164233446121216,0.5394625067710876,-0.04229005426168442,0.9986093640327454,0.4717991352081299,0.5253958702087402,0.04243096336722374,0.9972741007804871,0.5025736093521118,0.6577057242393494,-0.0569622628390789,0.9354212880134583,0.4033801555633545,0.5668426752090454,-0.11988413333892822,0.9599095582962036,0.49131569266319275,0.7754601240158081,0.07222355157136917,0.9740464091300964,0.48435360193252563,0.6286584138870239,0.06494800001382828,0.8209094405174255,0.48565927147865295,0.787909746170044,0.07944483309984207,0.8604776859283447,0.4985028803348541,0.6360133290290833,0.08144175261259079,0.7829219698905945,0.48740142583847046,0.8242502808570862,-0.03798428177833557,0.9504534602165222,0.49233001470565796,0.6947535276412964,0.024719420820474625,0.8188667297363281
Tree Pose,0.5044327974319458,0.32529401779174805,-0.19091689586639404,0.999613881111145,0.5078158378601074,0.3137434124946594,-0.17175236344337463,0.9994170665740967,0.5106719136238098,0.3130570948123932,-0.17175596952438354,0.9991442561149597,0.5135566592216492,0.31252196431159973,-0.1718071699142456,0.9994938969612122,0.4990198016166687,0.3139432668685913,-0.16705884039402008,0.9991083145141602,0.49605798721313477,0.3132660984992981,-0.16711410880088806,0.9985353946685791,0.4931963086128235,0.3127025067806244,-0.16716785728931427,0.9991586804389954,0.5173965096473694,0.3128291964530945,-0.07337580621242523,0.9990350604057312,0.4904566705226898,0.3140657842159271,-0.04965703934431076,0.9993101954460144,0.5098031759262085,0.33384039998054504,-0.15475310385227203,0.9990764856338501,0.49895724654197693,0.33236372470855713,-0.1480635106563568,0.9987105131149292,0.5373066663742065,0.35141342878341675,-0.07087775319814682,0.999225914478302,0.4768015742301941,0.3504502475261688,-0.004436306189745665,0.996548056602478,0.5530068874359131,0.28257638216018677,-0.15768654644489288,0.9921159744262695,0.4633525311946869,0.27837321162223816,-0.036098625510931015,0.9827286005020142,0.5288593769073486,0.21153102815151215,-0.18645229935646057,0.9752406477928162,0.49115556478500366,0.2105843722820282,-0.07247466593980789,0.9546517729759216,0.5205972194671631,0.19367538392543793,-0.21501019597053528,0.9357105493545532,0.4978141784667969,0.1928572654724121,-0.10269123315811157,0.8858870267868042,0.5175673961639404,0.19313785433769226,-0.2041918784379959,0.9268427491188049,0.500065803527832,0.19348493218421936,-0.09808434545993805,0.8715970516204834,0.5187380313873291,0.1998773217201233,-0.18627670407295227,0.9133934378623962,0.49928155541419983,0.2004905343055725,-0.07718086987733841,0.8757979273796082,0.5164740681648254,0.5391029715538025,-0.0420980378985405,0.9986162781715393,0.4717952311038971,0.5252054333686829,0.04223756492137909,0.9972545504570007,0.5026732087135315,0.6575464010238647,-0.06226663663983345,0.9363080859184265,0.4035004675388336,0.5666793584823608,-0.12188923358917236,0.9603729248046875,0.491301953792572,0.7751829624176025,0.048533860594034195,0.974571704864502,0.48435115814208984,0.6285473108291626,0.06432844698429108,0.821600079536438,0.4856484532356262,0.7879243493080139,0.0531429722905159,0.8611756563186646,0.4984765648841858,0.6356924176216125,0.08070390671491623,0.7828753590583801,0.48657211661338806,0.8239943981170654,-0.06977634876966476,0.9513506293296814,0.4922869801521301,0.6934566497802734,0.023974936455488205,0.8197765946388245
Tree Pose,0.5043996572494507,0.3249862492084503,-0.19163435697555542,0.9996211528778076,0.5077744722366333,0.3135174512863159,-0.17240211367607117,0.999426007270813,0.5106257796287537,0.3128698468208313,-0.17240409553050995,0.9991576075553894,0.513515830039978,0.3123779296875,-0.17245367169380188,0.9995015263557434,0.498981773853302,0.31375089287757874,-0.16782230138778687,0.9991219639778137,0.49602174758911133,0.31312620639801025,-0.1678786724805832,0.9985601305961609,0.4931599199771881,0.3126099407672882,-0.1679326593875885,0.9991728663444519,0.517383337020874,0.3127996623516083,-0.07348891347646713,0.9990477561950684,0.49041277170181274,0.3140648603439331,-0.05056637525558472,0.9993228316307068,0.5097906589508057,0.3336936831474304,-0.15539959073066711,0.9990912675857544,0.498928964138031,0.3322724401950836,-0.14884451031684875,0.9987254738807678,0.537307620048523,0.351346880197525,-0.0720396488904953,0.9992390871047974,0.47673529386520386,0.3504444360733032,-0.005581983830779791,0.9965717792510986,0.5530034303665161,0.28244438767433167,-0.15839047729969025,0.9921421408653259,0.46331948041915894,0.278424471616745,-0.037546306848526,0.9829037189483643,0.5288631319999695,0.21151958405971527,-0.18767669796943665,0.9754275679588318,0.4908539652824402,0.21053948998451233,-0.07278226315975189,0.9551665186882019,0.5206037163734436,0.1936793476343155,-0.21651431918144226,0.9360796809196472,0.4972671866416931,0.19284282624721527,-0.10288740694522858,0.886857807636261,0.5175594091415405,0.1931266337633133,-0.20574907958507538,0.9272408485412598,0.49961981177330017,0.19344870746135712,-0.09821601212024689,0.8726215958595276,0.5187345743179321,0.19985255599021912,-0.18750029802322388,0.9138020277023315,0.4989166259765625,0.20042255520820618,-0.07742436975240707,0.8767633438110352,0.516506552696228,0.5388932824134827,-0.041914988309144974,0.9986279606819153,0.4717915952205658,0.5250766277313232,0.042055536061525345,0.9972459077835083,0.5027264356613159,0.657541811466217,-0.06427474319934845,0.9371864199638367,0.40358996391296387,0.566516637802124,-0.1224680170416832,0.9607970714569092,0.4912954866886139,0.7750692367553711,0.04317283630371094,0.9750725626945496,0.48434919118881226,0.6283660531044006,0.06415919959545135,0.8219850659370422,0.4856439232826233,0.7880995869636536,0.04750833287835121,0.862136960029602,0.49844950437545776,0.635230302810669,0.08065015077590942,0.7828059196472168,0.4861016869544983,0.8239620923995972,-0.07574418187141418,0.9522435069084167,0.49223095178604126,0.6924487352371216,0.024346744641661644,0.8204043507575989
Tree Pose,0.5039477348327637,0.32435327768325806,-0.18720492720603943,0.999592661857605,0.5074321627616882,0.313018798828125,-0.16933591663837433,0.999383270740509,0.5103046298027039,0.31238609552383423,-0.16935010254383087,0.9990903735160828,0.5132387280464172,0.3119172751903534,-0.16941440105438232,0.9994672536849976,0.4987012445926666,0.31329119205474854,-0.16309307515621185,0.99905925989151,0.4958154261112213,0.3127157390117645,-0.16313818097114563,0.9984498023986816,0.493013858795166,0.31225669384002686,-0.1631946861743927,0.9991175532341003,0.5172964334487915,0.3123370409011841,-0.07361265271902084,0.9989776611328125,0.49040770530700684,0.3137630522251129,-0.046991296112537384,0.9992656111717224,0.5094692707061768,0.33293917775154114,-0.15346235036849976,0.9990402460098267,0.4986742436885834,0.3316902816295624,-0.1449848711490631,0.9986778497695923,0.5373040437698364,0.3511623740196228,-0.07880465686321259,0.9992042183876038,0.4767555296421051,0.35044175386428833,0.0009593622526153922,0.9965173006057739,0.5528882145881653,0.2824203073978424,-0.166886568069458,0.9921179413795471,0.46318429708480835,0.27853384613990784,-0.018354255706071854,0.9824482798576355,0.5290067195892334,0.211466982960701,-0.1950293481349945,0.9752888083457947,0.49046215415000916,0.2105552703142166,-0.04860411956906319,0.9541550278663635,0.5208275318145752,0.19360539317131042,-0.22489090263843536,0.9358763694763184,0.49720436334609985,0.19283565878868103,-0.07831201702356339,0.8850621581077576,0.5176612138748169,0.1930394321680069,-0.21475735306739807,0.9269871711730957,0.49954861402511597,0.19342191517353058,-0.07234643399715424,0.870813250541687,0.5188230276107788,0.19978947937488556,-0.19505815207958221,0.9134442806243896,0.4987563192844391,0.20042039453983307,-0.0529802143573761,0.8749514818191528,0.5165112018585205,0.5388575792312622,-0.04218641668558121,0.9986345171928406,0.47183308005332947,0.5249501466751099,0.04231787472963333,0.9973244667053223,0.5028402805328369,0.6575575470924377,-0.04821043089032173,0.9365642070770264,0.40340083837509155,0.5662308931350708,-0.12247520685195923,0.9611931443214417,0.49145156145095825,0.7663774490356445,0.12033313512802124,0.9738288521766663,0.48399797081947327,0.6274715065956116,0.05319618061184883,0.825371265411377,0.4859725534915924,0.7811137437820435,0.13182921707630157,0.8585287928581238,0.4985525608062744,0.6356936693191528,0.06835931539535522,0.7853672504425049,0.48822179436683655,0.8063262701034546,0.018073780462145805,0.9504203200340271,0.49231329560279846,0.6921152472496033,0.005819189362227917,0.8236525058746338
Tree Pose,0.5038350820541382,0.3246992528438568,-0.18729695677757263,0.9995948672294617,0.5073267221450806,0.3132438361644745,-0.16938796639442444,0.999389111995697,0.51020348072052,0.31258028745651245,-0.16940319538116455,0.9990983009338379,0.5131505727767944,0.31208479404449463,-0.16946861147880554,0.9994723796844482,0.4985477030277252,0.31347015500068665,-0.1634594351053238,0.9990670680999756,0.4956718385219574,0.3128696382045746,-0.1635056585073471,0.9984619617462158,0.49286890029907227,0.3123863935470581,-0.16356274485588074,0.9991257786750793,0.5172113180160522,0.31251391768455505,-0.0739646777510643,0.9989897012710571,0.49035635590553284,0.31387174129486084,-0.046659816056489944,0.9992730021476746,0.5093675255775452,0.3332291841506958,-0.15365532040596008,0.999049723148346,0.498524010181427,0.3319195806980133,-0.14525187015533447,0.9986932277679443,0.5372787117958069,0.35128694772720337,-0.07983726263046265,0.9992012977600098,0.4766562581062317,0.35059118270874023,0.0022176182828843594,0.9964951872825623,0.5528807044029236,0.28245416283607483,-0.16965778172016144,0.9921438694000244,0.46298980712890625,0.27859702706336975,-0.02093448117375374,0.9823647737503052,0.5290105938911438,0.2112298607826233,-0.1959487795829773,0.9754117727279663,0.4901576042175293,0.21054956316947937,-0.05253320187330246,0.9542451500892639,0.5208311080932617,0.19337062537670135,-0.22577638924121857,0.9361324310302734,0.49709582328796387,0.19283466041088104,-0.08219023793935776,0.8853794932365417,0.5176445245742798,0.19294995069503784,-0.21515050530433655,0.9272122979164124,0.4994050860404968,0.19342590868473053,-0.076490119099617,0.8711509704589844,0.518797755241394,0.19968006014823914,-0.19577482342720032,0.9135993719100952,0.49855756759643555,0.20042048394680023,-0.0569266676902771,0.8752326965332031,0.5165066719055176,0.5401241779327393,-0.04284801706671715,0.9986225962638855,0.47181859612464905,0.5263655781745911,0.04298786818981171,0.9972938299179077,0.5027921795845032,0.6596754789352417,-0.05227657034993172,0.9368570446968079,0.4034040868282318,0.5662305951118469,-0.12248265743255615,0.961297333240509,0.49142947793006897,0.76866614818573,0.09862147271633148,0.9738836288452148,0.4840933382511139,0.6280462145805359,0.05376758426427841,0.8258278965950012,0.4858851432800293,0.7837908267974854,0.10628210008144379,0.8585522174835205,0.498521625995636,0.6307942867279053,0.06923238933086395,0.7855585813522339,0.4876009523868561,0.8154628872871399,-0.011582085862755775,0.9505537748336792,0.4928321838378906,0.6930814385414124,0.008740105666220188,0.824072003364563
Tree Pose,0.5035241842269897,0.3257357180118561,-0.19750019907951355,0.9996110200881958,0.507114052772522,0.3142131268978119,-0.17928466200828552,0.9994118809700012,0.5100195407867432,0.31346002221107483,-0.1792943924665451,0.9991316795349121,0.5129855275154114,0.3128407895565033,-0.17936037480831146,0.999492347240448,0.4982917904853821,0.3142787218093872,-0.1735253930091858,0.9991015791893005,0.4954434335231781,0.3135600984096527,-0.17357246577739716,0.9985170364379883,0.49265703558921814,0.31294164061546326,-0.17362067103385925,0.999157190322876,0.5170738101005554,0.3129024803638458,-0.08226931095123291,0.9990271329879761,0.49027353525161743,0.3140397369861603,-0.05403495579957962,0.9993039965629578,0.5091816186904907,0.3338697850704193,-0.16200749576091766,0.9990888237953186,0.49820223450660706,0.3325595557689667,-0.15388968586921692,0.9987468719482422,0.5370862483978271,0.3516847789287567,-0.08161657303571701,0.9992273449897766,0.47645696997642517,0.35066744685173035,-0.0030727265402674675,0.996609628200531,0.552949070930481,0.2828892767429352,-0.16993804275989532,0.9922527074813843,0.46285921335220337,0.278581827878952,-0.023890461772680283,0.9825541973114014,0.5293084383010864,0.2113916426897049,-0.1994217336177826,0.9756202101707458,0.49017006158828735,0.2103976458311081,-0.05459769442677498,0.9542965888977051,0.5211976766586304,0.19341625273227692,-0.22917108237743378,0.9364230632781982,0.4973132014274597,0.19276835024356842,-0.0843515396118164,0.8853213787078857,0.5178489685058594,0.19296905398368835,-0.21868357062339783,0.927489697933197,0.4995637536048889,0.19340568780899048,-0.07874272763729095,0.8709689378738403,0.518945574760437,0.19969968497753143,-0.19942326843738556,0.913807213306427,0.49864402413368225,0.20037052035331726,-0.05901322886347771,0.8750428557395935,0.5163208246231079,0.5407876968383789,-0.04265729710459709,0.998643696308136,0.471773236989975,0.5267860889434814,0.0428006537258625,0.9973466992378235,0.5027614831924438,0.6621156930923462,-0.04829271510243416,0.9381453990936279,0.4034150242805481,0.5662318468093872,-0.13256606459617615,0.9621646404266357,0.49141478538513184,0.7721148729324341,0.0881238728761673,0.9747524857521057,0.4841678738594055,0.6292687654495239,0.04742110148072243,0.828401505947113,0.4858226776123047,0.7881667017936707,0.09624256193637848,0.8617061376571655,0.49851375818252563,0.6372156143188477,0.0632782131433487,0.7874879240989685,0.4874000549316406,0.8306988477706909,-0.018951911479234695,0.952078104019165,0.49267545342445374,0.6954271197319031,0.001542343758046627,0.8268386125564575
Tree Pose,0.5035185217857361,0.32567092776298523,-0.15796029567718506,0.9996310472488403,0.5071153044700623,0.3140992522239685,-0.1384182870388031,0.999442458152771,0.5100197196006775,0.31335532665252686,-0.1384313851594925,0.9991761445999146,0.5129842758178711,0.312762051820755,-0.13848313689231873,0.9995193481445312,0.49829164147377014,0.3142280876636505,-0.13408036530017853,0.999146580696106,0.49544137716293335,0.31352749466896057,-0.13413462042808533,0.9985922574996948,0.4926537573337555,0.3129217326641083,-0.13419204950332642,0.9992026686668396,0.5170164108276367,0.3129018247127533,-0.043219197541475296,0.9990774989128113,0.490252822637558,0.31401216983795166,-0.02093888260424137,0.9993464946746826,0.5091355443000793,0.33381396532058716,-0.12329685688018799,0.9991445541381836,0.4981650412082672,0.3325136601924896,-0.11719824373722076,0.998823881149292,0.536932110786438,0.35191160440444946,-0.04680268093943596,0.9992671608924866,0.4762304723262787,0.3505462408065796,0.019954733550548553,0.9967654943466187,0.5531166791915894,0.28315678238868713,-0.13472972810268402,0.9923539757728577,0.4625473916530609,0.27848395705223083,-0.0005073921056464314,0.9827012419700623,0.5297279953956604,0.21147699654102325,-0.16572466492652893,0.9760482907295227,0.4900854229927063,0.21038764715194702,-0.00913693942129612,0.9545394778251648,0.521563708782196,0.1934521198272705,-0.19364675879478455,0.937495231628418,0.49732524156570435,0.19276167452335358,-0.036341890692710876,0.8858480453491211,0.5180681943893433,0.19298045337200165,-0.18419703841209412,0.9286380410194397,0.4995710253715515,0.1934213638305664,-0.029393751174211502,0.8714401721954346,0.5191529989242554,0.19972707331180573,-0.16626717150211334,0.9151613712310791,0.4986442029476166,0.20038670301437378,-0.012386579997837543,0.8758057355880737,0.5162273645401001,0.5422980189323425,-0.041948433965444565,0.9986962080001831,0.47150880098342896,0.5277995467185974,0.042123354971408844,0.9974616765975952,0.5027073621749878,0.6670328378677368,-0.048500530421733856,0.9401875734329224,0.4034343659877777,0.5663032531738281,-0.1577814668416977,0.9633095264434814,0.4914560317993164,0.7750843167304993,0.07095935195684433,0.9757148027420044,0.48388585448265076,0.6301482915878296,0.016007348895072937,0.8306215405464172,0.48582178354263306,0.7907866835594177,0.0754755362868309,0.8641911745071411,0.49821192026138306,0.6379137635231018,0.03143427148461342,0.7891560792922974,0.4848574101924896,0.8378583788871765,-0.05140184238553047,0.9537040591239929,0.49239668250083923,0.6954151391983032,-0.03101053461432457,0.8298808336257935
Tree Pose,0.503627359867096,0.3260664939880371,-0.17026492953300476,0.9996259808540344,0.5071794390678406,0.31434744596481323,-0.15153148770332336,0.9994320273399353,0.5100892782211304,0.31354349851608276,-0.15154379606246948,0.9991595149040222,0.513055145740509,0.31289878487586975,-0.15160301327705383,0.9995092153549194,0.49829357862472534,0.31450238823890686,-0.14811287820339203,0.9991309642791748,0.4954385757446289,0.3137838542461395,-0.1481626033782959,0.9985660314559937,0.49263477325439453,0.31314828991889954,-0.14822974801063538,0.9991876482963562,0.5170329809188843,0.31292006373405457,-0.05386652424931526,0.9990532994270325,0.49015408754348755,0.314082533121109,-0.03556177392601967,0.9993447661399841,0.50922691822052,0.3342491090297699,-0.13387426733970642,0.9991401433944702,0.4981916844844818,0.3328550457954407,-0.12910161912441254,0.9988232254981995,0.5368927717208862,0.35189494490623474,-0.051089655607938766,0.9992753863334656,0.4761994481086731,0.350545197725296,0.005431788973510265,0.9968135952949524,0.5530798435211182,0.28318101167678833,-0.14360055327415466,0.9923078417778015,0.46231865882873535,0.27829593420028687,-0.016467563807964325,0.982639729976654,0.5299016237258911,0.21139264106750488,-0.1742449700832367,0.9760156273841858,0.49010977149009705,0.21025682985782623,-0.015124989673495293,0.9535089135169983,0.5216599106788635,0.19343289732933044,-0.2030882090330124,0.9374948143959045,0.49741488695144653,0.19264407455921173,-0.04660436883568764,0.8836362361907959,0.5181388258934021,0.1929650753736496,-0.19267070293426514,0.9286407232284546,0.4996449053287506,0.19338050484657288,-0.04205118492245674,0.8689637780189514,0.5192521810531616,0.19970081746578217,-0.17428816854953766,0.9151347875595093,0.498707115650177,0.20032702386379242,-0.020361078903079033,0.8736933469772339,0.5162551999092102,0.5422887206077576,-0.03972199186682701,0.9987168312072754,0.47145238518714905,0.527945876121521,0.039894044399261475,0.9975212216377258,0.5027324557304382,0.6671000123023987,-0.046842433512210846,0.9414048194885254,0.4035373628139496,0.566537082195282,-0.1547459363937378,0.9643526673316956,0.4914582669734955,0.7781446576118469,0.07397428900003433,0.9763028621673584,0.48353663086891174,0.6302469968795776,0.02891235426068306,0.8332793712615967,0.485818088054657,0.7939014434814453,0.0792013630270958,0.8661944270133972,0.49705439805984497,0.6379300951957703,0.044978611171245575,0.7910633683204651,0.4848964810371399,0.8354166746139526,-0.04711505025625229,0.954655647277832,0.490638792514801,0.6948168873786926,-0.015884052962064743,0.8324334621429443
